LL_Sand	You approach a crate full of sand.	Tu t'approches d'une caisse pleine de sable.
LL_Sand	They've imported... sand? To Norvik?	Ils ont importé... du sable ? À Norvik ?
LL_Sand	For what, glassblowing?	Pour quoi, le soufflage de verre ?
LL_Sand	(Inspect the crate.)	(Inspecter la caisse.)
LL_Sand	(Look at the sand.)	(Regarder le sable.)
LL_Sand	E-I should go.	E-Je devrais partir.
LL_Sand	You notice a little marking on the back with the letters, 'HBWT'.	Tu remarques un petit marquage à l'arrière avec les lettres « HBWT ».
LL_Sand	It appears unmarked.	Elle paraît non marquée.
LL_Sand	The lid has been tossed behind it.	Le couvercle a été jeté derrière.
LL_Sand	Looking closer, you can see how the lid has been bludgeoned. There's splinters, and the nails that are supposed to keep the crate shut have been ripped out.	En regardant de plus près, tu vois que le couvercle a été massacré. Il y a des éclats, et les clous censés tenir la caisse fermée ont été arrachés.
LL_Sand	As you glance around, something... moves.	Tandis que tu regardes autour, quelque chose... bouge.
LL_Sand	...The sand. It moved.	...Le sable. Il a bougé.
LL_Sand	The crate is filled to the brim.	La caisse est remplie à ras bord.
LL_Sand	It's just sand.	Ce n'est que du sable.
LL_Sand	HUNGER.	FAIM.
LL_Sand	Why would they crack open the crate like this?	Pourquoi ouvriraient-ils la caisse de la sorte ?
LL_Sand	By the great Men of Diminor...	Par les grands Hommes de Diminor...
LL_Sand	This is cursed sand of THE MAW. Also known as <i>Mosquito Sand</i>. From Hae'Xi.	C'est du sable maudit de LA GUEULE. Aussi connu sous le nom de <i>Sable Moustique</i>. De Hae'Xi.
LL_Sand	Whatever you do, <b>DO NOT TOUCH IT</b>.	Quoi que tu fasses, <b>N'Y TOUCHE PAS</b>.
LL_Sand	\"Not good! Not good, master! Meek smell bad <i>vibration</i>...\"	« Pas bon ! Pas bon, maître ! Meek sentir mauvaise <i>vibration</i>... »
LL_Sand	\"You're being paranoid, Meek. Relax. It's just a box of sand.\"	« Vous êtes paranoïaque, Meek. Détendez-vous. Ce n'est qu'une boîte de sable. »
