LL_Intro	\"TRUTH AND NOTHING ELSE,\" a voice declares.	« RIEN QUE LA VÉRITÉ », déclare une voix.
LL_Intro	<b>\"WHAT IS YOUR NAME?\"</b>	<b>« QUEL EST VOTRE NOM ? »</b>
LL_Intro	Ragn. Your name is Ragn.	Ragn. Ton nom est Ragn.
LL_Intro	And in your statement of citizenry - Ragn Hemlin.	Et sur ta déclaration de citoyenneté — Ragn Hemlin.
LL_Intro	Right, your name.	Oui, ton nom.
LL_Intro	It's... one of those Norvikian names.	C'est... un de ces noms norvikiens.
LL_Intro	Starts with an R.	Cela commence par un R.
LL_Intro	Ragn? Is that it?	Ragn ? C'est ça ?
LL_Intro	Don't think you're called that very often.	Tu n'es pas appelé ainsi très souvent.
LL_Intro	No, you are not.	Non, en effet.
LL_Intro	Which is quite embarrassing when you think about it.	Ce qui est plutôt embarrassant quand on y pense.
LL_Intro	Ragn? Hm. Doesn't sound right.	Ragn ? Hum. Ça ne sonne pas juste.
LL_Intro	\"Ragn.\"	« Ragn. »
LL_Intro	(Stay silent.)	(Garder le silence.)
LL_Intro	Yes. That's the one.	Oui. C'est bien ça.
LL_Intro	Doesn't sound right to me.	Cela ne me semble pas juste.
LL_Intro	(Open your mouth and speak.) \"Ragn.\"	(Ouvrir la bouche et parler.) « Ragn. »
LL_Intro	No. No one calls you by your name.	Non. Personne ne t'appelle par ton nom.
LL_Intro	Yeah, yeah. Nobody likes you. Boo-hoo.	Ouais, ouais. Personne ne t'aime. Bouh-bouh.
LL_Intro	Of course not. For you are <b>THE CLERIC</b>.	Bien sûr que non. Car tu es <b>LE CLERC</b>.
LL_Intro	Please stop yelling that all the time.	S'il te plaît arrête de hurler ça sans cesse.
LL_Intro	Hey! Respect. The Helm.	Hé ! Respect. Le Heaume.
LL_Intro	...What?	...Quoi ?
LL_Intro	You are often referred to as 'Cleric'.	On t'appelle souvent « Clerc ».
LL_Intro	Actually, your real name is Eric.	En fait, ton vrai nom est Eric.
LL_Intro	No, hold on.	Non, attends.
LL_Intro	It's <i>C.L.</i> Eric. Or something similar.	C'est <i>C.L.</i> Eric. Ou quelque chose comme ça.
LL_Intro	<b>No</b>. Stop this ridiculous behavior.	<b>Non</b>. Cesse ce comportement ridicule.
LL_Intro	Your name was asked. It is <i>RAGN</i>.	Ton nom a été demandé. C'est <i>RAGN</i>.
LL_Intro	Wait!	Attends !
LL_Intro	Didn't they use to call you 'Dick-Ass'?	Ils ne t'appelaient pas « Dick-Ass », autrefois ?
LL_Intro	Do not use such foul language.	N'emploie pas un langage aussi vil.
LL_Intro	So... my name is...	Donc... mon nom est...
LL_Intro	Oh, hold on. That's not what it was.	Oh, attends. Ce n'était pas ça.
LL_Intro	It was, 'Dick-Ass <i>Rogue</i>'.	C'était « Dick-Ass <i>Roublard</i> ».
LL_Intro	You know. Back when you hustled. On the streets.	Tu sais. À l'époque où tu trafiquais. Dans la rue.
LL_Intro	Don't bring that up. Geez.	N'aborde pas ce sujet. Bon sang.
LL_Intro	You were like, <i>twelve</i>.	Tu avais genre <i>douze ans</i>.
LL_Intro	Those were dark times. Before you found the light of Urth.	C'étaient des temps sombres. Avant que tu ne trouves la lumière d'Urth.
LL_Intro	Ah, yes.	Ah, oui.
LL_Intro	That's what it was.	C'était ça.
LL_Intro	Fool.	Idiot.
LL_Intro	Yes. Speak it.	Oui. Dis-le.
LL_Intro	Doesn't sound that good when you say it out loud...	Ça ne sonne pas si bien à voix haute...
LL_Intro	You answer. Another question from the darkness.	Tu réponds. Une autre question issue des ténèbres.
LL_Intro	Hold on. What does C.L. stand for?	Attends. C.L. signifie quoi ?
LL_Intro	Yes...!	Oui... !
LL_Intro	Well. Could be worse.	Bon. Ça pourrait être pire.
LL_Intro	If your name is what they call you, that is it.	Si ton nom est ce dont on t'appelle, alors c'est ça.
LL_Intro	Hm. Could be worse.	Hum. Ça pourrait être pire.
LL_Intro	You say nothing. Another question from the darkness.	Tu ne dis rien. Une autre question issue des ténèbres.
LL_Intro	Factually correct.	Factuellement exact.
LL_Intro	Correct.	Exact.
LL_Intro	Good. Play hard to get.	Bien. Joue les inaccessibles.
LL_Intro	<b>\"WHAT IS YOUR OCCUPATION?\"</b>	<b>« QUELLE EST VOTRE OCCUPATION ? »</b>
LL_Intro	As if it matters.	Comme si ça avait de l'importance.
LL_Intro	What is this, an interrogation?	Qu'est-ce que c'est, un interrogatoire ?
LL_Intro	You are dead.	Tu es mort.
LL_Intro	Dead? How can you be <i>dead</i>?	Mort ? Comment peux-tu être <i>mort</i> ?
LL_Intro	You're thinking, aren't you?	Tu penses, n'est-ce pas ?
LL_Intro	Dead does not mean <b>gone</b>.	Mort ne signifie pas <b>parti</b>.
LL_Intro	...What are you, a fucking poet?	...Tu te prends pour un putain de poète ?
LL_Intro	You aimed at Patriarch. More realistically, you would have ended up a Sender.	Tu visais Patriarche. Plus réalistement, tu aurais fini Envoyeur.
LL_Intro	(Look around.)	(Regarder autour.)
LL_Intro	What's an 'occupation' in this context?	Qu'est-ce qu'une « occupation » dans ce contexte ?
LL_Intro	It's more than darkness. It's nothing. All around you.	C'est plus que des ténèbres. C'est le néant. Tout autour de toi.
LL_Intro	Your senses reach out into the void. A glimmer, dangling far, far away.	Tes sens s'étendent dans le vide. Une lueur, suspendue très, très loin.
LL_Intro	A STRING of EXISTENCE.	Un FIL d'EXISTENCE.
LL_Intro	Politics at the Towers wouldn't allow for much else, now would it?	La politique des Tours n'aurait guère permis autre chose, n'est-ce pas ?
LL_Intro	Few do. If you can embrace it, do so.	Peu le font. Si tu peux l'embrasser, fais-le.
LL_Intro	Work. Getting paid for labor.	Le travail. Être payé pour son labeur.
LL_Intro	This is for sure about your job.	C'est certainement à propos de ton métier.
LL_Intro	You know. THE job.	Tu sais. LE boulot.
LL_Intro	Didn't you have a job? Something really important...	N'avais-tu pas un boulot ? Quelque chose de vraiment important...
LL_Intro	Your <b>class</b>.	Ta <b>classe</b>.
LL_Intro	Tell the voice about your <b>class</b>.	Dis à la voix quelle est ta <b>classe</b>.
LL_Intro	Lower class.	Classe inférieure.
LL_Intro	Upper class.	Classe supérieure.
LL_Intro	You are a great spellcaster who will rule the world one day.	Tu es un grand lanceur de sorts qui régnera un jour sur le monde.
LL_Intro	Occupation? Hah! Forever standing at the gates of chaos, holding the line against all things foul is no mere job. It is a calling! Destiny!	Occupation ? Hah ! Se tenir à jamais aux portes du chaos, maintenir la ligne contre toutes les choses immondes n'est pas un simple métier. C'est une vocation ! Un destin !
LL_Intro	Not sure any answer is good here.	Aucune réponse n'est vraiment bonne ici.
LL_Intro	Just go with whatever works in the moment.	Va avec ce qui fonctionne sur le moment.
LL_Intro	Your class is whatever gets you to steer clear of society, in general.	Ta classe c'est ce qui te tient à l'écart de la société, en général.
LL_Intro	You are a city cleric. Nothing more.	Tu es un clerc de cité. Rien de plus.
LL_Intro	You're a high class scoundrel. The best of the best.	Tu es une canaille de la haute. Le meilleur des meilleurs.
LL_Intro	And awful... at EVERYTHING.	Et lamentable... en TOUT.
LL_Intro	\"I'm awful at everything.\"	« Je suis lamentable en tout. »
LL_Intro	Gods be damned, you are.	Que les dieux soient damnés, c'est vrai.
LL_Intro	Your true calling.	Ta véritable vocation.
LL_Intro	<b>Indeed.</b> Your journey has taken you far. Finally you've become the one and only...	<b>En effet.</b> Ton voyage t'a mené loin. Enfin tu es devenu l'unique...
LL_Intro	The strong and steadfast...	Le fort et inébranlable...
LL_Intro	The... the...	Le... le...
LL_Intro	\"I am <b>The Cleric.</b>\"	« Je suis <b>Le Clerc.</b> »
LL_Intro	<b>YES.</b>	<b>OUI.</b>
LL_Intro	Embarrassing.	Embarrassant.
LL_Intro	Agreed.	D'accord.
